created_date,funny,wow,sad,likes,disagree,toxicity,severe_toxicity,obscene,sexual_explicit,identity_attack,insult,threat,male,female,transgender,other_gender,heterosexual,homosexual_gay_or_lesbian,bisexual,other_sexual_orientation,christian,jewish,muslim,hindu,buddhist,atheist,other_religion,black,white,asian,latino,other_race_or_ethnicity,physical_disability,intellectual_or_learning_disabil,psychiatric_or_mental_illness,other_disability,identity_annotator_count,toxicity_annotator_count,clean
2017-09-07 19:55:30.696155+00,0,0,0,0,0,0.892307692,0.092307692,0.615384615,0.461538462,0,0.830769231,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,you are a dick
2017-09-07 22:31:35.062616+00,0,0,0,0,0,0.6875,0.0375,0.0375,0,0.175,0.675,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,maybe theyre just fat and lazy
2017-09-08 03:35:16.686450+00,0,0,0,4,0,0.6,0.1,0.5,0.1,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,i agree with this letter damned good idea
2017-09-08 03:42:54.330990+00,0,0,0,0,0,0.7375,0.025,0.025,0.025,0.325,0.65,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,this guy is worse than an illegal alien
2017-09-08 06:10:57.978558+00,0,0,0,0,0,0.523076923,0.092307692,0,0,0,0.015384615,0.523076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,hit em low
2017-09-08 17:34:18.199872+00,0,0,0,0,1,0.571428571,0.014285714,0,0,0,0.557142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,you are an angry and hateful person i feel sorry for you and hope some day you find happiness
2017-09-09 00:59:33.796842+00,0,0,0,2,2,0.7,0.1,0.9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,damn tough call
2017-09-09 03:20:12.616145+00,0,0,0,0,0,0.909350464,0.154175589,0.000713776,0,0.004996431,0.06566738,0.87723055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401,maybe he should just shoot himself
2017-09-09 04:45:44.498848+00,0,0,0,3,3,0.590163934,0,0,0,0.016393443,0.573770492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,and people voting for that agenda are disgusting
2017-09-09 13:32:57.653593+00,0,0,0,0,0,0.890625,0.0625,0.203125,0,0,0.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,what a moron
2017-09-09 19:08:20.827887+00,0,0,0,0,0,0.944444444,0.037037037,0.277777778,0.018518519,0,0.925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,what a jackass
2017-09-09 20:03:32.945786+00,0,0,0,0,0,0.912393162,0.232549858,0.011752137,0.087606838,0.048433048,0.196937322,0.898504274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,shoot them hopefully someplace where they wont reproduce more like themselves
2017-09-10 03:13:25.434623+00,0,0,0,1,0,0.774193548,0.016129032,0.193548387,0.774193548,0,0.14516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,6,62,natural law must include rational inquiry and science or else it is mental masturbation
2017-09-10 11:07:45.161879+00,0,0,0,8,0,0.712121212,0.03030303,0.015151515,0,0.015151515,0.696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,there is no shame for some people disgusting
2017-09-10 18:14:53.642801+00,0,0,0,0,0,0.596491228,0,0.035087719,0,0,0.578947368,0.01754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,and the moon is made of green cheese eh what a buffoon
2017-09-10 19:27:21.153372+00,0,0,0,1,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,i meant what i said and i said what i meant kirk is a crook per cent
2017-09-11 16:44:36.203924+00,0,0,0,0,0,0.7,0.1,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,more leftist insanity
2017-09-11 17:05:10.448592+00,0,0,0,0,0,0.973897912,0.165313225,0.007540603,0.001160093,0.751160093,0.055104408,0.949535963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1724,yes death to all men
2017-09-12 13:23:36.213021+00,0,0,0,0,0,0.74,0,0.08,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,i would not read this piece of trash even if it was free
2017-09-12 15:06:16.857053+00,0,0,0,0,0,0.647058824,0.044117647,0.029411765,0,0.102941176,0.661764706,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,10,68,i thought this guy was mentally retarded seriously this article did nothing to clear up what was wrong with him
2017-09-12 16:33:52.287336+00,0,0,0,0,0,0.6,0,0,0,0.1,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,if only we could get rid of them all
2017-09-12 16:38:39.956943+00,0,0,0,0,0,0.818181818,0.121212121,0,0,0.833333333,0.621212121,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,66,white people are extremely violent
2017-09-13 17:36:01.605832+00,0,0,0,0,0,0.7625,0.075,0.7375,0,0,0.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,i hear ya damn that horrible free market system
2017-09-13 20:05:40.283923+00,0,0,0,0,0,0.661764706,0.044117647,0.029411765,0,0.014705882,0.617647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,enjoy your filthy neighborhood
2017-09-13 20:27:56.202285+00,0,0,0,2,0,0.808823529,0.117647059,0.029411765,0.014705882,0.088235294,0.088235294,0.779411765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,fire the woman yourself by cutting the cord
2017-09-13 21:17:05.261525+00,0,0,0,3,0,0.744680851,0,0.021276596,0.021276596,0.021276596,0.744680851,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,you are one sick puppy
2017-09-14 03:21:55.123202+00,0,1,0,1,0,0.614285714,0.014285714,0.014285714,0.014285714,0.1,0.528571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,i know you better better enough to not believe a word from your racist mouth
2017-09-14 05:42:48.780113+00,1,0,0,3,0,0.88487894,0.07994518,0.062128826,0.000913659,0.120146185,0.886706259,0.002284148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2189,this woman is completely insane
2017-09-14 14:49:10.532822+00,0,0,0,0,0,0.893939394,0.106060606,0.333333333,0.181818182,0.015151515,0.863636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,being a dick must be yours
2017-09-14 17:44:52.073217+00,0,0,0,0,0,0.796610169,0.186440678,0.745762712,0.06779661,0.06779661,0.745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,wench and evil whore of the first order
2017-09-14 17:45:24.504123+00,0,0,0,2,0,0.942271881,0.279329609,0.881750466,0.111731844,0.109869646,0.895716946,0.001862197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,wench and evil whore o f the first order
2017-09-15 07:19:12.115143+00,0,0,0,0,0,0.952380952,0.047619048,0.19047619,0,0.023809524,0.952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,you need to stay off this site your a uncaring unwise idiot
2017-09-15 16:51:09.863053+00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,youve got a gun time to get shot stop resisting
2017-09-15 18:11:07.985436+00,0,0,0,3,0,0.743243243,0.027027027,0.013513514,0,0,0.702702703,0.121621622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,jail would be good for this buffoon
2017-09-15 23:57:22.775738+00,0,0,0,0,0,0.759259259,0.018518519,0.055555556,0,0,0.722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,what a foolish comment
2017-09-16 17:32:14.670743+00,0,0,0,0,0,0.767857143,0,0.035714286,0.017857143,0.017857143,0.75,0.017857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,another commentator is a loser
2017-09-16 19:07:32.733459+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,you cant fix loser
2017-09-18 00:35:09.961290+00,0,0,0,0,0,0.857142857,0,0.047619048,0,0,0.857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,you are a pig
2017-09-18 01:58:49.161418+00,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,this is an uncivil comment and you are a mean person
2017-09-18 14:25:41.162351+00,0,0,0,4,0,0.720588235,0.102941176,0,0,0,0,0.720588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,put a bullet in both of them
2017-09-18 16:13:10.373299+00,0,0,0,1,0,0.7,0.1,0,0,0,0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,just get rid of them and sell them to the highest bidder
2017-09-18 16:24:32.411736+00,0,0,0,0,0,0.705882353,0.029411765,0.014705882,0,0.014705882,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,what a loser
2017-09-19 01:10:54.837809+00,0,0,0,0,0,0.6,0.1,0.1,0,0.1,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,please shut up save whatever face is left and choose to move on progressively
2017-09-19 22:20:16.346508+00,0,0,0,0,0,0.6,0,0.2,0.5,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,i think your fear of being anal may say more than you intended
2017-09-20 00:48:01.288626+00,0,0,0,0,0,0.8,0.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,lock him up or chop him up
2017-09-20 15:54:49.959231+00,2,0,0,1,4,0.571428571,0.014285714,0.014285714,0,0,0.585714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,who lied to you when they told you that you have at least half a brain
2017-09-20 21:17:33.538709+00,4,0,2,7,2,0.6125,0.05,0.2375,0.7375,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,they can read teen vogue and learn all about anal sex no need to pay someone to come and demonstrate
2017-09-20 23:54:25.110603+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,the only incompetent was harper
2017-09-21 03:54:39.715307+00,0,0,0,1,0,0.75,0.027777778,0.027777778,0,0.013888889,0.694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,what a complete and total loser of a human being
2017-09-21 04:35:05.490960+00,0,0,0,8,0,0.742424242,0,0.181818182,0.015151515,0,0.742424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,wow and this jackass is a police officer really wow sad but scary really
2017-09-21 22:32:18.120275+00,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,she was thinking of shooting him times
2017-09-21 22:33:10.989912+00,3,0,0,3,0,0.5375,0.0375,0,0,0.0875,0.525,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,bring it fat boy
2017-09-22 02:51:23.069607+00,0,0,0,1,0,0.644736842,0.026315789,0.078947368,0,0,0.657894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,it is a pig
2017-09-22 03:31:03.699536+00,0,0,0,0,0,0.657142857,0.028571429,0,0,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,correct the present governor is a thief better off with joe miller instead
2017-09-22 18:16:22.051154+00,0,0,0,1,0,0.555555556,0.013888889,0.027777778,0.013888889,0,0.541666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,back to your crying room w service pig
2017-09-23 04:33:29.835808+00,0,0,0,5,0,0.625,0.0125,0.35,0.2625,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,youve got a lot to learn doubtful if you have the capacity though must suck to be you
2017-09-23 14:21:10.888634+00,0,1,0,6,1,0.791666667,0.166666667,0.013888889,0.013888889,0.027777778,0.125,0.722222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,you need to be removed from the human race
2017-09-23 20:19:04.110964+00,0,0,0,0,0,0.629032258,0.016129032,0.032258065,0,0.112903226,0.612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,you talk like an uneducated left wing troll
2017-09-24 03:53:30.033190+00,0,0,0,0,0,0.642857143,0.028571429,0.471428571,0.314285714,0.014285714,0.257142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,this is suck bull the media turned sports into a political battlefield
2017-09-24 07:57:26.972510+00,0,0,0,2,0,0.972899729,0.286178862,0.027642276,0.002168022,0.040650407,0.849322493,0.908401084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,should have put a bullet in the piece of human waste
2017-09-24 20:42:26.739906+00,0,0,0,1,0,0.9,0.1,0.9,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,dont be so damn naive
2017-09-25 13:42:11.177206+00,0,1,0,16,1,0.956901573,0.052999418,0.022131625,0.002329645,0.860221316,0.947000582,0.003494467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1717,trump is another example of how no amount of money can prevent someone from being white trash
2017-09-25 14:22:21.993840+00,0,0,0,2,1,0.5625,0.025,0.025,0,0.125,0.5125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,you are quite the racist
2017-09-25 16:05:31.644776+00,0,0,0,2,0,0.6,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,let them strike
2017-09-25 23:44:04.125316+00,4,0,0,5,1,0.666666667,0.026666667,0.146666667,0.066666667,0,0.626666667,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,do you have a heart or are you all arse
2017-09-26 01:04:27.968087+00,2,0,0,0,0,0.526315789,0,0.013157895,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,doubt it all talk and no action like their loser pop
2017-09-26 03:58:17.061898+00,0,0,0,0,0,0.711538462,0,0.096153846,0.038461538,0,0.730769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,all of them are all arse simple as that
2017-09-26 05:14:19.116591+00,0,0,0,0,0,0.742424242,0.060606061,0.03030303,0,0,0.742424242,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,what a loser mug shot please
2017-09-26 06:21:48.303843+00,0,0,0,0,0,0.891304348,0,0.173913043,0.02173913,0,0.891304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,they all suck
2017-09-26 14:14:14.178049+00,0,0,0,0,0,0.813333333,0.04,0.04,0.066666667,0.786666667,0.453333333,0.013333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,he is another gay one and they wouldnt touch him with a ten foot pole
2017-09-26 15:25:39.220281+00,1,0,0,1,0,0.723684211,0.039473684,0.078947368,0,0,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,this comment is rubbish
2017-09-26 18:03:00.592812+00,0,0,0,1,0,0.895833333,0,0.104166667,0,0.020833333,0.833333333,0.020833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,and what place would that be instead trump stuck his stupid nose into a place it does not belong
2017-09-26 20:42:59.072801+00,0,0,0,0,0,0.68,0.106666667,0.013333333,0,0,0.066666667,0.626666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,well yes but if you were to die of murder
2017-09-26 22:11:52.958325+00,0,0,0,0,0,0.734375,0.03125,0.375,0.234375,0.015625,0.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,you suck twitter i dont nor will i ever have an account or follow the nonsense
2017-09-26 23:10:11.579044+00,0,0,0,1,1,0.708333333,0.041666667,0.277777778,0.791666667,0.013888889,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,now thats a good example of anal retentive
2017-09-27 08:46:59.814881+00,0,0,0,0,0,0.602941176,0.014705882,0,0,0,0.602941176,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,you are a waste of good air
2017-09-28 12:31:14.705352+00,0,0,3,0,0,0.716666667,0.116666667,0.033333333,0.016666667,0.066666667,0.083333333,0.616666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,no i think the majority of them deserved to be shot
2017-09-28 15:39:15.461297+00,0,0,0,3,2,0.8,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,should have gotten the death penalty and carried out by now
2017-09-28 19:58:42.269443+00,0,0,0,0,0,0.981903094,0.122591944,0.005837712,0.000583771,0.975481611,0.558085231,0.001751313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1713,black people ruin everything
2017-09-28 20:01:07.158413+00,0,0,0,0,0,0.732142857,0,0.017857143,0,0.017857143,0.696428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,you are a terrible human being
2017-09-28 21:49:48.754683+00,1,0,0,1,0,0.55,0.0125,0.0125,0,0.15,0.4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,80,wow you are a racist very sad for you
2017-09-28 23:14:34.388718+00,0,0,0,0,0,0.592592593,0.018518519,0.037037037,0,0,0.611111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,maybe he and his brother are dogs
2017-09-29 00:37:25.407082+00,0,0,0,3,3,0.586206897,0.034482759,0,0,0,0.586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,your are sick
2017-09-29 03:08:50.353566+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,don t be ridiculous
2017-09-29 03:37:36.971878+00,0,0,0,0,0,0.728813559,0,0,0,0,0.745762712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,rob ford was a loser
2017-09-29 13:28:04.481400+00,2,0,0,0,1,0.689655172,0,0.017241379,0,0.034482759,0.706896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,trump is a monster
2017-09-29 16:06:03.522803+00,1,0,0,0,0,0.569444444,0.083333333,0.069444444,0.416666667,0.472222222,0.194444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,72,i would like to meet that black person she must be really hot
2017-09-29 18:23:31.972630+00,0,0,0,1,0,0.775862069,0.017241379,0.051724138,0.017241379,0,0.75862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,did you think he your comment would affect me no you didnt so you are a hypocrite
2017-09-29 21:51:37.673199+00,0,0,0,0,0,0.968478261,0.082608696,0.91576087,0.940217391,0.004891304,0.057608696,0.002173913,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1840,nothing like a little pussy for stress relief
2017-09-29 22:55:10.691688+00,0,0,0,0,0,0.777777778,0.022222222,0.022222222,0,0,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,who said he was innocent cretin
2017-09-30 01:04:10.909839+00,1,0,0,2,0,0.8,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,this man is a farce
2017-09-30 14:00:02.974080+00,2,0,1,82,7,0.602941176,0.014705882,0.044117647,0,0.014705882,0.632352941,0,0.833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,68,what a dreadful dreadful man
2017-09-30 19:55:56.247446+00,0,0,0,0,0,0.671428571,0.014285714,0,0,0.142857143,0.628571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,your disgusting racism for one
2017-10-01 06:44:20.072265+00,0,0,0,0,0,0.846153846,0.153846154,0,0,0.019230769,0.019230769,0.846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,shoot him dead game over
2017-10-01 15:06:28.773600+00,3,0,0,0,0,0.8,0.1,0.5,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,eat cake from sweet life damn dude that is cruel and inhuman
2017-10-01 18:54:52.038408+00,0,0,0,8,3,0.82,0.02,0.06,0.02,0,0.84,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,how original loser
2017-10-02 06:17:35.455942+00,11,0,0,1,1,0.8,0.1,0.7,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,darn and they were probably counting on your vote
2017-10-02 16:40:00.408896+00,0,0,0,2,3,0.847457627,0.016949153,0.203389831,0.016949153,0,0.830508475,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,sure buddy a gun nut how does that fit in your idiotic theory
2017-10-02 19:18:18.809102+00,0,0,0,0,0,0.742424242,0.060606061,0.378787879,0.015151515,0,0.742424242,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,thanks rich mole you prickly bugger
2017-10-02 19:29:07.689918+00,1,0,0,5,0,0.514285714,0.014285714,0.371428571,0,0.014285714,0.271428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,what the hell is wrong with you people
2017-10-03 12:45:22.674018+00,0,0,0,0,0,0.811320755,0.037735849,0.301886792,0.056603774,0,0.773584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,what a jackass
2017-10-03 16:55:22.992900+00,0,0,0,1,0,0.921875,0.0625,0.234375,0.015625,0.015625,0.921875,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,wow that is a whole of stupid and ugly that should be removed from the gene pool
2017-10-04 03:16:25.900250+00,0,0,0,1,0,0.5875,0.0125,0.0375,0,0,0.525,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,president trump with all due respect please just shut up
2017-10-05 04:26:37.506301+00,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,use your brain
2017-10-05 10:21:44.991425+00,0,0,0,0,0,0.8,0.015384615,0.215384615,0,0.015384615,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,stupid identity politics to boot
2017-10-05 15:42:21.654918+00,2,0,0,0,0,0.8,0.04,0.2,0.04,0.013333333,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,theres a sucker born every minute
2017-10-05 17:59:16.466612+00,0,0,0,0,0,1,0,0.166666667,0.166666667,0.166666667,0.833333333,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,to a simpleton sure
2017-10-05 21:05:40.212771+00,0,0,0,0,0,0.703125,0.03125,0.015625,0,0,0.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,bluntly speaking sa why would you print this totally unsuitable indecent piece of garbage
2017-10-06 03:46:48.049324+00,0,0,0,0,0,0.967463479,0.16002656,0.005312085,0,0.008632138,0.051792829,0.953519256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,she needs to die already
2017-10-06 14:07:42.172931+00,1,1,0,1,0,0.61038961,0,0,0,0.025974026,0.558441558,0.038961039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,chin shut up and sit down
2017-10-06 14:09:33.778725+00,0,0,0,5,0,0.8,0.1,0.1,0,0.1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,yes chin is an embarrassment to the state
